MinStep,CellMinStep,AtomMinStep,FinalStep,Energy,EDiff
1,15,10015,10015,70.996674717009582878,49929.003325283
2,10168,20168,20168,55.493063966700347578,15.5036107503093
3,20509,30509,30509,50.781339163225453603,4.71172480347479
