MinStep,CellMinStep,AtomMinStep,FinalStep,Energy,EDiff
1,44,10044,10044,72.483045747329569508,49927.5169542527
2,10070,20070,20070,71.206055012466975995,1.27699073486259
3,20114,30114,30114,61.782334445528789502,9.42372056693821
4,30291,40291,40291,61.270970588023040193,0.511363857505799
5,40316,50316,50316,68.712388432236707558,7.4414178442137
6,50349,60349,60349,83.062242052067432496,14.3498536198307
7,60403,70403,70403,87.739191967525954396,4.67694991545859
8,70431,80431,80431,86.964517793109820332,0.774674174416191
9,80446,90446,90446,89.788371557249107013,2.8238537641393
10,90461,100461,100461,85.394510516825107516,4.39386104042401
11,100514,110514,110514,80.614063247196000361,4.78044726962909
12,110545,120545,120545,81.424708974615214174,0.8106457274192
13,120554,130554,130554,82.137848914345198637,0.713139939729999
14,130562,140562,140562,81.96259284143373236,0.175256072911495
15,140651,150651,150651,80.895934915435049106,1.0666579259987
16,150670,160670,160670,80.882511581542999579,0.0134233338920069
17,160713,170713,170713,79.926159797470376134,0.956351784072595
18,170718,180718,180718,80.47621238439447211,0.550052586924096
19,180755,190755,190755,80.008696466160884597,0.467515918233602
20,190800,200800,200800,80.027211487042151816,0.0185150208812956
21,200840,209784,209784,79.970219363874491592,0.0569921231676886
22,209817,218405,218405,79.994533734445653295,0.0243143705711901
23,218426,228426,228426,80.075416924533868723,0.0808831900882012
24,228455,233759,233759,80.008627267482097523,0.0667896570517996
25,233783,240983,240983,79.986394035812082848,0.0222332316700005
26,240991,244799,244799,79.972731903802426245,0.0136621320096992
27,244815,252369,252369,79.982371217895291693,0.00963931409290808
28,252379,256347,256347,80.075319631644745755,0.0929484137493972
29,256368,264249,264249,79.981912170043415244,0.0934074616013021
30,264265,268584,268584,79.988347727407145271,0.00643555736370161
31,268604,276736,276736,80.135516255739531744,0.147168528332401
32,276740,286740,286740,80.120575272316301607,0.0149409834232017
33,286755,290935,290935,80.020320307309901864,0.1002549650064
34,290940,294067,294067,80.024976914047101673,0.00465660673719981
35,294072,304072,304072,80.02478678132490586,0.000190132722195813
36,304075,308068,308068,80.033778915383805952,0.00899213405890009
37,308089,318089,318089,80.067233381052886898,0.0334544656690952
38,318113,321832,321832,80.063585882019850715,0.00364749903300776
39,321842,326436,326436,80.069331217539158274,0.00574533551930756
40,326451,336451,336451,80.04021415214343449,0.0291170653957948
41,336456,339962,339962,80.04622785211364544,0.00601369997019674
42,339969,344581,344581,80.050862071834274047,0.00463421972069966
43,344585,347506,347506,80.055707040225641435,0.00484496839129633
44,347510,351192,351192,80.061149230514672581,0.0054421902891022
45,351204,354593,354593,80.078273245174429462,0.0171240146597
46,354595,357851,357851,80.079016342160088016,0.000743096985701186
47,357852,360397,360397,80.079039531041999567,2.31888818973403e-05
48,360399,362481,362481,80.079168663194806754,0.000129132152807188
49,362497,372497,372497,80.063218527201726715,0.0159501359931085
50,372501,376040,376040,80.06998613937324194,0.00676761217150101
51,376044,379041,379041,80.074326812027834421,0.00434067265460669
52,379048,382018,382018,80.07761616699437468,0.0032893549665971
53,382024,386514,386514,80.078434115111761571,0.000817948117401102
54,386527,389938,389938,80.09495836160144222,0.0165242464895954
55,389942,394113,394113,80.096272721612621126,0.00131436001120733
56,394121,398975,398975,80.095260618068195413,0.0010121035444115
57,398980,401626,401626,80.095776790238346621,0.000516172170108575
58,401637,404459,404459,80.058502097461399671,0.0372746927769043
59,404460,406575,406575,80.058682635255067339,0.000180537793696089
60,406585,410605,410605,80.092946806461313258,0.0342641712062033
61,410606,412731,412731,80.093150169260368898,0.000203362799098272
62,412736,422736,422736,80.093873954024090267,0.000723784763707158
63,422750,425814,425814,80.104982225829047593,0.0111082718049005
64,425825,434592,434592,80.072760516325473645,0.0322217095035029
65,434596,437630,437630,80.081077755110186445,0.00831723878469859
66,437632,440660,440660,80.085489755919780919,0.00441200080959447
67,440663,445527,445527,80.092654675445160706,0.00716491952540821
68,445531,448138,448138,80.096889185328478789,0.00423450988328966
69,448141,450576,450576,80.099942494843702434,0.00305330951520943
70,450580,453790,453790,80.104909702119527992,0.00496720727579714
71,453799,456852,456852,80.120790732171997206,0.0158810300524976
72,456858,459123,459123,80.112246332698106244,0.00854439947389096
73,459127,461873,461873,80.1113780362573209,0.000868296440799554
74,461880,466634,466634,80.109482462197235009,0.0018955740601001
75,466640,469413,469413,80.106484863622597459,0.00299759857460913
76,469417,471884,471884,80.109703934448788232,0.00321907082620498
77,471891,474379,474379,80.113063801488067384,0.00335986703929336
78,474385,476937,476937,80.113616991488385111,0.000553190000303516
79,476938,479046,479046,80.113848744415037118,0.000231752926595163
80,479063,489063,489063,80.106556076121265164,0.0072926682937009
81,489068,499068,499068,80.106815143840421456,0.000259067719099448
82,499072,502049,502049,80.109388038652056707,0.00257289481170631
83,502054,506280,506280,80.111136272251556534,0.00174823359949983
84,506284,508702,508702,80.114854545204124747,0.00371827295249716
85,508703,510776,510776,80.114848502308419143,6.04289569139382e-06
86,510777,512872,512872,80.114930512506944638,8.20101984970734e-05
87,512873,514987,514987,80.114875453423763929,5.50590830954434e-05
88,514988,517049,517049,80.115078617661581006,0.000203164237788656
89,517052,519430,519430,80.115021145787295609,5.74718742996083e-05
90,519431,521566,521566,80.115055993890081254,3.4848102799856e-05
91,521567,523777,523777,80.115163880124271145,0.000107886234204102
92,523789,533789,533789,80.108594998116089414,0.00656888200819594
93,533790,536549,536549,80.108465240358555093,0.000129757757505899
94,536550,538679,538679,80.108611099240221165,0.000145858881609229
95,538680,540842,540842,80.108518943529048784,9.21557112008031e-05
96,540844,543172,543172,80.108631115542692669,0.000112172013700729
97,543175,553175,553175,80.110566576734456135,0.00193546119179189
98,553179,555851,555851,80.114848336610492652,0.0042817598760081
99,555863,559900,559900,80.102030393218186077,0.0128179433923066
100,559902,562951,562951,80.107008380874276554,0.00497798765610469
101,562954,565297,565297,80.113234638555312017,0.00622625768099283
102,565298,575298,575298,80.113236677860129475,2.03930480324743e-06
103,575302,578337,578337,80.116210191569479093,0.00297351370939225
104,578341,588341,588341,80.117153677792146027,0.00094348622261009
105,588343,592387,592387,80.11853504475394061,0.00138136696179458
106,592391,595536,595536,80.116069874236657711,0.00246517051719763
107,595538,605538,605538,80.118182114135635175,0.00211223989890641
108,605542,610405,610405,80.113359523308176335,0.004822590827402
109,610407,620354,620354,80.123448577721887887,0.0100890544136973
110,620355,623127,623127,80.123442317684691716,6.26003719617074e-06
111,623130,625593,625593,80.123803810679163462,0.000361492994500168
112,625595,628287,628287,80.123393298027721698,0.000410512651512818
113,628291,630501,630501,80.123406096036333679,1.27980086119805e-05
114,630505,633526,633526,80.123426071245916091,1.99752095966232e-05
115,633532,636397,636397,80.164048635314827607,0.0406225640688973
116,636398,640620,640620,80.163904737238595999,0.000143898076203186
117,640621,642765,642765,80.163976713388066742,7.19761494991644e-05
118,642769,652769,652769,80.163066345981832228,0.000910367406291357
119,652770,662770,662770,80.162933256263798398,0.000133089718005408
120,662771,672771,672771,80.163213490133500727,0.000280233869702329
121,672782,682782,682782,80.138370795762725152,0.024842694370804
122,682784,686898,686898,80.137230435439320786,0.00114036032339015
123,686902,696902,696902,80.13297834197474856,0.00425209346460065
124,696903,706903,706903,80.133076572473086685,9.82304983949689e-05
125,706905,710216,710216,80.132140140541920914,0.000936431931194193
126,710219,713264,713264,80.129455395271577345,0.00268474527030094
127,713267,715596,715596,80.127263368215082551,0.002192027056509
128,715597,717659,717659,80.12734051166108884,7.71434460062892e-05
129,717660,719741,719741,80.127463678003152836,0.000123166342092418
130,719742,721799,721799,80.127354157199874862,0.000109520803292185
131,721800,723856,723856,80.127346656985508844,7.50021440865112e-06
132,723857,725929,725929,80.127291371683881493,5.52853015989285e-05
133,725930,730389,730389,80.127312449015477114,2.10773316098312e-05
134,730390,733301,733301,80.127414068345132137,0.000101619329598179
135,733303,735997,735997,80.127333936590758867,8.01317543022151e-05
136,735998,741324,741324,80.127240466268574437,9.3470322198641e-05
137,741325,743602,743602,80.127285688916174422,4.52226475999851e-05
138,743603,745723,745723,80.127320027514912226,3.43385986951716e-05
139,745725,748111,748111,80.127253754658525509,6.62728564009285e-05
140,748112,750211,750211,80.127263394724124623,9.64006559911468e-06
141,750212,752354,752354,80.127236144598171563,2.72501258962166e-05
142,752355,754472,754472,80.127338313474183451,0.000102168875997677
143,754474,756730,756730,80.1273219820616589,1.63314124961289e-05
144,756731,758790,758790,80.12729698072379847,2.50013379030634e-05
145,758791,760846,760846,80.127244443265084328,5.25374586999305e-05
146,760847,762897,762897,80.127301089259930222,5.66459948032616e-05
147,762898,765245,765245,80.127161492970216727,0.000139596289699284
148,765246,769349,769349,80.127129483745193284,3.2009225009233e-05
149,769350,771921,771921,80.127191322200076229,6.18384549113671e-05
150,771922,773991,773991,80.127356139737472063,0.000164817537395834
151,773992,776237,776237,80.127267308112706701,8.88316247937837e-05
152,776238,778283,778283,80.12725838841079451,8.91970191219116e-06
153,778284,782204,782204,80.127253667750466093,4.72066029999496e-06
154,782205,790359,790359,80.127316005811167088,6.23380607009949e-05
155,790360,793607,793607,80.12739062374146215,7.46179303092731e-05
156,793608,803013,803013,80.127305514874024084,8.51088675091205e-05
157,803014,807180,807180,80.127207424329895957,9.80905440997049e-05
158,807181,809239,809239,80.127293025504812363,8.56011749021945e-05
