MinStep,CellMinStep,AtomMinStep,FinalStep,Energy,EDiff
118,838687,840851,840851,94.707753099260145291,8.96907877034891e-05
119,840858,850858,850858,94.587025692715087644,0.120727406545001
120,850861,853735,853735,94.587143194915896061,0.000117502200794206
121,853737,858606,858606,94.666654279081598133,0.0795110841657021
122,858610,861046,861046,94.666781452685583531,0.000127173603999609
123,861048,864729,864729,94.666826985869860778,4.55331843056683e-05
124,864732,867965,867965,94.698049717633338673,0.0312227317633926
125,867966,870651,870651,94.698163424247653097,0.000113706614399689
126,870654,874587,874587,94.734571204792800359,0.0364077805451046
127,874588,877339,877339,94.734782298426182479,0.000211093633396331
128,877341,879519,879519,94.734719443077423762,6.28553488013495e-05
129,879524,882161,882161,94.734698204236096331,2.12388412990094e-05
130,882164,884231,884231,94.734719391492390628,2.1187256308508e-05
131,884232,886338,886338,94.734758364884172011,3.89733917955937e-05
132,886341,888446,888446,94.734800219928501974,4.1855044301542e-05
133,888447,890516,890516,94.734699672255729297,0.000100547672801099
134,890518,894578,894578,94.741342027181076446,0.00664235492540399
135,894579,898496,898496,94.741301397947950136,4.06292330978886e-05
136,898498,904586,904586,94.741336537977844046,3.51400297944338e-05
137,904587,906723,906723,94.741423719197754849,8.71812199960686e-05
138,906725,908834,908834,94.741313413605524829,0.000110305592301074
139,908835,910894,910894,94.7414703872809838,0.000156973675501604
140,910900,916146,916146,94.741448863504260203,2.15237766951759e-05
141,916149,920632,920632,94.741432069861659215,1.67936426009874e-05
142,920633,930633,930633,94.741331763146575895,0.000100306715097531
143,930634,940634,940634,94.741369621666990497,3.78585204003912e-05
144,940637,942763,942763,94.741362494121474924,7.12754550136196e-06
145,942764,944856,944856,94.74139589444673959,3.3400325193611e-05
146,944858,948512,948512,94.741345597956552638,5.02964901016867e-05
147,948513,950612,950612,94.741505040242003588,0.000159442285408318
148,950613,957720,957720,94.741490236538822955,1.48037032090542e-05
149,957721,967721,967721,94.741378345700539398,0.000111890838297768
150,967722,969782,969782,94.74149124490305951,0.000112899202605377
151,969785,972078,972078,94.741434714375259318,5.65305278001915e-05
152,972080,974228,974228,94.741362967262830352,7.17471125000202e-05
153,974229,976362,976362,94.741487374958197165,0.000124407695395234
154,976365,978817,978817,94.741500059973674297,1.26850155055536e-05
155,978819,981986,981986,94.74877904202388379,0.00727898205019528
156,981988,984060,984060,94.748780146009551117,1.10398569574954e-06
157,984061,986106,986106,94.748885553283116678,0.000105407273508717
158,986108,989101,989101,94.769554973940643094,0.020669420657498
159,989102,991217,991217,94.769677135990491479,0.000122162049905228
160,991219,994557,994557,94.793805116235120067,0.0241279802446002
161,994565,999239,999239,94.682953019784349635,0.110852096450799
162,999241,1002501,1002501,94.703967729216557814,0.0210147094322934
163,1002503,1006410,1006410,94.762570328249694285,0.0586025990330938
164,1006412,1010126,1010126,94.782068205469457212,0.0194978772198056
165,1010128,1012878,1012878,94.792392929688617187,0.0103247242191031
166,1012880,1022487,1022487,94.792462160357402468,6.92306687994915e-05
167,1022491,1032491,1032491,94.792359941929149159,0.000102218428295942
168,1032492,1034831,1034831,94.792356949686393364,2.99224271316234e-06
169,1034832,1036922,1036922,94.792394694942103683,3.77452557103197e-05
170,1036923,1039184,1039184,94.792348094661505797,4.6600280597886e-05
171,1039186,1042894,1042894,94.809491649149904902,0.0171435544883991
172,1042902,1047132,1047132,94.694379200716099376,0.115112448433806
173,1047137,1050022,1050022,94.694506651349215076,0.000127450633101489
174,1050024,1060024,1060024,94.742618223759322404,0.0481115724100931
175,1060026,1063143,1063143,94.753913624058725418,0.011295400299403
176,1063144,1065274,1065274,94.753844063146260623,6.95609123937402e-05
177,1065275,1067375,1067375,94.753962681555293557,0.000118618408990301
178,1067377,1069471,1069471,94.75388944966371696,7.32318915908081e-05
179,1069472,1071715,1071715,94.753950441506034963,6.09918423037925e-05
180,1071718,1074047,1074047,94.754002051292488318,5.16097864959875e-05
181,1074048,1076108,1076108,94.753977108522818185,2.49427696985549e-05
182,1076109,1078210,1078210,94.754047391314813353,7.02827919951687e-05
183,1078213,1080652,1080652,94.754111358314801805,6.39670000026626e-05
184,1080654,1082748,1082748,94.754120369228843401,9.01091399896359e-06
185,1082751,1084852,1084852,94.754178846627226562,5.84773983973719e-05
186,1084853,1086989,1086989,94.754145110669725227,3.37359575013352e-05
187,1086992,1089274,1089274,94.754122941713376349,2.21689562920346e-05
188,1089276,1091351,1091351,94.754150326298102414,2.73845846976428e-05
189,1091352,1093458,1093458,94.754165130487976398,1.48041899024065e-05
190,1093460,1095504,1095504,94.754083475810134019,8.16546778992233e-05
191,1095507,1097743,1097743,94.754119678063830179,3.62022536961604e-05
192,1097744,1099839,1099839,94.754114407077423721,5.27098640645818e-06
193,1099840,1101902,1101902,94.754175132115889824,6.07250385087355e-05
194,1101905,1103993,1103993,94.754252399040993282,7.72669250892477e-05
195,1103995,1106095,1106095,94.754157343364738608,9.50556762973065e-05
196,1106098,1108159,1108159,94.754203508188680871,4.61648239991064e-05
197,1108161,1110245,1110245,94.754168110727860608,3.53974607918417e-05
198,1110246,1112333,1112333,94.754155115542005205,1.29951858980348e-05
199,1112334,1114422,1114422,94.754254043350840675,9.89278087928369e-05
200,1114424,1116491,1116491,94.754160005306431458,9.40380443950062e-05
201,1116492,1118544,1118544,94.754270171456326466,0.000110166149895008
202,1118546,1120638,1120638,94.754284251369568892,1.40799132992697e-05
203,1120640,1122708,1122708,94.754287619192524517,3.36782289878101e-06
204,1122709,1124789,1124789,94.754382895808902276,9.52766164061813e-05
205,1124791,1127724,1127724,94.770791486714685448,0.0164085909057974
206,1127733,1131970,1131970,94.6877732503730698,0.0830182363416014
207,1131971,1136108,1136108,94.687956475253542976,0.000183224880402122
208,1136111,1139587,1139587,94.738348526331392918,0.0503920510778926
209,1139592,1149592,1149592,94.767843831890530737,0.0294953055591094
210,1149594,1151931,1151931,94.767899260654132831,5.54287636020945e-05
211,1151933,1154285,1154285,94.767950751404796961,5.1490750692551e-05
212,1154287,1156587,1156587,94.767930090389683073,2.06610150996767e-05
213,1156588,1158952,1158952,94.768039416421260057,0.000109326031605406
214,1158955,1161079,1161079,94.767951626868494941,8.77895528077488e-05
215,1161080,1163212,1163212,94.768008373764914154,5.67468964050022e-05
216,1163213,1165920,1165920,94.768005647325551877,2.72643930543381e-06
217,1165922,1168478,1168478,94.767965380778647955,4.02665469891872e-05
218,1168480,1172368,1172368,94.767989666019929018,2.42852412952743e-05
219,1172369,1174461,1174461,94.768028393835663792,3.8727815805828e-05
220,1174467,1176697,1176697,94.76811678414776452,8.8390312086517e-05
221,1176701,1179020,1179020,94.768080425282093415,3.63588656995262e-05
222,1179021,1181087,1181087,94.768184284527123395,0.000103859245001559
223,1181089,1183991,1183991,94.791673003322259206,0.0234887187952069
224,1183992,1186649,1186649,94.791651403414959987,2.1599907299219e-05
225,1186652,1189060,1189060,94.791674160931634674,2.27575166036331e-05
226,1189062,1191137,1191137,94.791656863838113622,1.72970935068406e-05
227,1191139,1194336,1194336,94.79176025951554152,0.000103395677399476
228,1194338,1196916,1196916,94.791792181242882975,3.19217273982986e-05
229,1196917,1202916,1202916,94.791738484335922976,5.36969070026316e-05
230,1202917,1212917,1212917,94.791891069552463023,0.000152585216611101
231,1212921,1215218,1215218,94.791811282887636025,7.97866649122625e-05
232,1215220,1217571,1217571,94.79181860845801566,7.32557040805659e-06
233,1217572,1219797,1219797,94.791846418299741117,2.78098416970352e-05
234,1219799,1221885,1221885,94.791813879184275038,3.2539115395025e-05
235,1221887,1224017,1224017,94.791819403138049438,5.5239537033458e-06
236,1224018,1226096,1226096,94.791793467024007214,2.59361140138026e-05
237,1226097,1228154,1228154,94.791747381019249019,4.60860047866163e-05
238,1228155,1230195,1230195,94.79178373064522134,3.63496259865315e-05
239,1230196,1232602,1232602,94.791724895243305582,5.8835401887336e-05
240,1232603,1234728,1234728,94.79188324989327441,0.00015835464999725
241,1234731,1236799,1236799,94.791894035802414464,1.07859090974216e-05
242,1236800,1238883,1238883,94.791880764447256524,1.32713551010966e-05
243,1238889,1241237,1241237,94.791983449716312293,0.000102685268998925
244,1241244,1243379,1243379,94.791955391124162134,2.80585920933163e-05
245,1243383,1245543,1245543,94.791952018158895044,3.37296530972253e-06
246,1245545,1247681,1247681,94.79193653364033878,1.54845185988961e-05
247,1247682,1249915,1249915,94.792062708326966458,0.000126174686698732
248,1249918,1252219,1252219,94.791976306185546264,8.64021414912486e-05
249,1252220,1254355,1254355,94.791975294573376232,1.01161209897782e-06
250,1254356,1256458,1256458,94.792093697958179632,0.00011840338478919
251,1256461,1258564,1258564,94.792006330165946792,8.73677922896832e-05
252,1258565,1260644,1260644,94.792110414210384306,0.000104084044494357
253,1260646,1262779,1262779,94.791968753063699182,0.000141661146699334
254,1262780,1264824,1264824,94.792160702291909047,0.000191949228195654
255,1264828,1267014,1267014,94.79208965529544173,7.10469964957383e-05
256,1267019,1270173,1270173,94.804071402367966925,0.0119817470725962
257,1270174,1272260,1272260,94.804176637189840449,0.000105234821802469
258,1272263,1274343,1274343,94.80416750898483258,9.12820499365807e-06
259,1274345,1276517,1276517,94.80416804053035662,5.3154559509494e-07
