# data_ID_10

68 atoms
4 atom types
68 bonds
100 angles
136 dihedrals
96 impropers


7 bond types
8 angle types
3 dihedral types
1 improper types

0.000000   41.022990   xlo xhi
0.000000    5.653680   ylo yhi
0.000000    6.314381   zlo zhi

 -5.891675   -4.807109    2.404462   xy xz yz

Atoms

1  1  1 0.362833 25.840732 -16.700216 -14.762417
2  1  1 0.362833 24.240725 -16.558216 -16.567198
3  1  1 0.362833 25.130680 -17.307862 -15.798027
4  1  1 0.362833 25.660946 -15.342995 -14.496180
5  1  1 0.362833 24.060810 -15.200926 -16.300618
6  1  1 0.341367 24.770801 -14.593300 -15.265084
7  1  1 -0.128654 16.419479 -10.554834 -10.935309
8  1  1 0.082228 14.819473 -10.412834 -12.740091
9  1  1 -0.080598 15.709427 -11.162480 -11.970920
10  1  1 0.324103 16.239694 -9.197612 -10.669073
11  1  1 0.362833 14.639557 -9.055544 -12.473510
12  1  1 0.341367 15.349549 -8.447918 -11.437977
13  1  1 -0.128654 12.582224 -3.493742 2.522039
14  1  1 0.082228 10.982218 -3.351742 0.717257
15  1  1 -0.080598 11.872172 -4.101388 1.486428
16  1  1 0.324103 12.402439 -2.136520 2.788275
17  1  1 0.362833 10.802302 -1.994452 0.983838
18  1  1 0.341367 11.512293 -1.386825 2.019371
19  1  1 -0.128654 7.797132 -2.795820 2.079509
20  1  1 0.082228 6.197125 -2.653820 0.274728
21  1  1 -0.080598 7.087080 -3.403467 1.043898
22  1  1 0.324103 7.617346 -1.438599 2.345746
23  1  1 0.362833 6.017210 -1.296530 0.541308
24  1  1 0.341367 6.727201 -0.688904 1.576842
25  1  2 -0.128654 25.263824 -18.365395 -16.013927
26  1  2 0.082228 23.373198 -14.593698 -16.885379
27  1  2 -0.080598 15.842571 -12.220013 -12.186819
28  1  2 0.324103 13.951945 -8.448316 -13.058271
29  1  2 -0.071561 12.005316 -5.158920 1.270529
30  1  2 -0.071561 10.114690 -1.387223 0.399077
31  1  2 -0.071561 7.220224 -4.460999 0.827999
32  1  2 -0.071561 5.329598 -0.689302 -0.043453
33  1  3 -0.071561 26.737837 -17.518460 -14.009276
34  1  3 -0.069518 23.518209 -17.176296 -17.621852
35  1  3 -0.173863 24.558554 -13.242359 -15.039462
36  1  3 0.112633 24.391934 -12.183649 -14.862585
37  1  3 -0.071561 17.316585 -11.373077 -10.182169
38  1  3 -0.069518 14.096956 -11.030913 -13.794744
39  1  3 -0.173863 15.137301 -7.096976 -11.212354
40  1  3 0.112633 14.970682 -6.038266 -11.035477
41  1  3 -0.071561 13.479329 -4.311985 3.275179
42  1  3 -0.069518 10.259701 -3.969821 -0.337396
43  1  3 -0.173863 11.300046 -0.035884 2.244994
44  1  3 0.112633 11.133427 1.022826 2.421871
45  1  3 -0.071561 8.694237 -3.614064 2.832649
46  1  3 -0.069518 5.474609 -3.271900 -0.779926
47  1  3 -0.173863 6.514954 0.662037 1.802464
48  1  3 0.112633 6.348335 1.720747 1.979341
49  1  4 -0.071561 26.311448 -14.774437 -13.543439
50  1  4 -0.069518 26.842702 -18.727413 -14.310947
51  1  4 -0.173863 27.385720 -16.995510 -13.076160
52  1  4 0.112633 22.723274 -16.483475 -18.301858
53  1  4 -0.071561 23.694876 -18.398344 -17.845341
54  1  4 -0.069518 16.890195 -8.629055 -9.716331
55  1  4 -0.173863 17.421450 -12.582030 -10.483840
56  1  4 0.112633 17.964468 -10.850128 -9.249052
57  1  4 -0.071561 13.302021 -10.338093 -14.474751
58  1  4 -0.069518 14.273623 -12.252962 -14.018234
59  1  4 -0.173863 13.052940 -1.567963 3.741017
60  1  4 0.112633 13.584195 -5.520938 2.973508
61  1  4 -0.071561 14.127212 -3.789036 4.208296
62  1  4 -0.069518 9.464766 -3.277001 -1.017403
63  1  4 -0.173863 10.436368 -5.191870 -0.560886
64  1  4 0.112633 8.267848 -0.870042 3.298487
65  1  4 -0.302271 8.799102 -4.823017 2.530978
66  1  4 -0.235574 9.342120 -3.091114 3.765766
67  1  4 -0.179793 4.679674 -2.579080 -1.459932
68  1  4 -0.236393 5.651276 -4.493948 -1.003416
